,rental_id,addr_unit,building_id,bedrooms,bathrooms,size_sqft,created_at,addr_street,addr_city,addr_zip,addr_lat,addr_lon,bin,bbl,floor_count,year_built,min_to_subway,has_doorman,has_elevator,has_fireplace,has_dishwasher,is_furnished,has_gym,allows_pets,has_washer_dryer,has_garage,has_roofdeck,has_concierge,has_pool,has_garden,has_childrens_playroom,rent,no_fee,description,neighborhood,borough,unit,floornumber,line,sentiment_score,scores
459,7244464,#5A,1397215,0,1.0,500.0,2018-06-06 11:00:45,72-35 112 STREET,Forest Hills,11375,40.72073402,-73.83778895,4052716.0,4022500001,12.0,1969.0,1.8833,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1850,0,"Huge, magnificent L shaped studio with gigantic terrace on 5th Floor!

Separate hi end brand new kitchen with DW, microwave, lots of cabinets, SS fridge. 
 Gorgeous new bathroom. 

Three large closets with mirrored doors.  Stunning!

Doorman, garage, well kept, camera secure.
No board approval for the right new tenant! 
August 1 lease

Top location in the heart of Forest Hills.  Steps to express subway, shopping, movies, restaurants, highways, 2 airports & more!

Rent includes cooking gas, A/C, heat, &  hot water
Garage spot can be arranged at $225/mo",Forest Hills,Queens,5A,5.0,A,0.5,0.5
460,7149709,#B,1321732,1,1.0,750.0,2018-05-05 09:11:08,59-11 39 AVENUE,Woodside,11377,40.74774246,-73.90389856,4027732.0,4012140005,3.0,1989.0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1800,0,"BEST LOCATION***FULLY RENOVATED APARTMENT! This unique one bedroom can be easily turned into a two bedroom. It features brand new hardwood floors, new kitchen two huge walk-in closets and a massive patio. ALL UTILITIES INCLUDED - JUST ALL! The building is located steps away from the express train AT 61ST Woodside and LIRR. Tons of shops and restaurants around. Please, call or email to schedule your viewing.",Woodside,Queens,B,,,0.4000000059604645,0.4000000059604645
461,7211272,#19H,18711985,0,1.0,572.0,2018-05-26 15:21:04,355 SOUTH END AVENUE,New York,10280,40.71110153,-74.01699829,1083373.0,1000160100,34.0,1983.0,4.1833,1,1,0,1,0,1,1,0,1,1,0,1,0,0,3150,1,"Only a few blocks from the Financial District and Tribeca, Gateway is home to 36 acres of parks and green space and many outdoor activities. The NO FEE apartments feature breathtaking views of downtown Manhattan, New York Harbor, and Ellis Island; and are steps away from chic cafes, restaurants and boutiques. Amenities include health club and swimming pool, roof deck, laundry rooms, and 24-hour doorman.",Battery Park City,Manhattan,19H,19.0,H,0.4000000059604645,0.4000000059604645
462,7329913,#10C,150055,1,1.0,654.0,2018-07-03 13:12:15,65 SCHERMERHORN STREET,Brooklyn,11201,40.69100961,-73.99102836,3002644.0,3002690016,14.0,2008.0,3.2667,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2950,1,"*July Promo - No App fee for all same day applications!*
 
Prime downtown Brooklyn location with easy access to the 2/3, 4/5, A/C, R & F lines.

This one-bedroom unit features:
 Hardwood floors throughout
- Private outdoor space in some units
- Open kitchen layout with dishwasher
- Laundry room in building
- GE Whirlpool appliances
- Bathroom with tub shower
- Common landscaped courtyard
- Live-in super
- Voice intercom system
- Heat, hot water & gas included in rent

* Unit above is virtually staged.*

** 1 Year term is advertised. 2Yr Rent = $3,000/month**

*Contact NY Casa Group for more info. and similar listings in the area.*",Downtown Brooklyn,Brooklyn,10C,10.0,C,0.10000000149011612,0.10000000149011612
463,7308640,#2E,1604182,1,1.0,700.0,2018-06-26 14:09:15,151-10 35 AVENUE,Flushing,11354,40.76593479,-73.81256389,4119143.0,4052630010,4.0,1929.0,11.5833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1875,1,"NO BROKER FEE!
NEWLY RENOVATED 1 BEDROOM APARTMENT CLOSE TO MURRAY HILL LIRR TRAIN STATION
Great 1 bedroom apartment located on 3rd floor no elevator building located a few blocks to the Murray Hill LIRR train station and 10 minutes with bus to Main St 7 line train station.
The apartment has a nice separate renovated kitchen with new SS appliances, new granite counter and new cabinets.
The living room is large also the bedroom can fit KING size bed and additional furniture.
Pets are allowed up to 25 lbs and heat and hot water are included in rent.
Please, call, text, email Adriana, , , for schedule an appointment





Kian Realty Does Business in Accordance With the Federal Fair Housing Law.
All information furnished herein is from sources deemed reliable. No representation is made by Kian Realty NYC, LLC. nor is any to be implied as to the accuracy thereof and all information is submitted subject to errors, omissions, change of price, prior sale or lease, or withdrawal without notice. All dimensions are approximate. For exact dimensions, please hire your own architect or engineer.

Regarding Leasing Only: Applicants Must Demonstrate their ability to pay rent either through employment or other means.",Flushing,Queens,2E,2.0,E,0.0,0.0
464,7200205,#5N,52354,0,1.0,476.0,2018-05-22 16:54:29,350 WEST 50 STREET,New York,10019,40.76290131,-73.9885025,1077841.0,1010407501,39.0,1988.0,1.5,1,1,0,1,1,0,1,0,1,1,1,0,1,0,2500,0,"Residence 5N is a fully furnished bright and spacious corner studio. This unit features open North and East views. Renovated bathroom with new vanity, medicine cabinet, and lighting fixtures. Renovated kitchen with new appliances, granite counter top, dishwasher, microwave oven and maple cabinets. The building has a live-in Resident Manager and the amenities include 24-hour Concierge, doorman, eight laundry rooms, and a ""Resident's only"" courtyard. Connected to the building is David Barton's 40,000 sq. ft. newest gym TMPL with the latest technology, 25-meter saltwater pool, sauna, exercise studio and virtual reality spin room with an immersive 30-foot video wall. Monthly and annual memberships available. The Residences at Worldwide Plaza is a full-service condominium ideally located in the heart of the vibrant Manhattan's theater district and the Midtown Financial District, close to Central Park, Lincoln Center, the Hudson River Park, Rockefeller Center, St. Patrick's Cathedral, numerous restaurants, museums and points of interest. The garage on the premises is available to residents for a nominal fee. Minutes to the C, E, 1, W, N, R, B, D, F and M subway lines and cross-town buses. Available Furnished or Unfurnished and for short or long term rentals (minimum 6 months)",Midtown West,Manhattan,5N,5.0,N,0.30000001192092896,0.30000001192092896
465,7181737,#9B,59674,1,1.0,800.0,2018-05-16 10:00:43,201 WEST 77TH STREET,New York,10024,40.78215312,-73.97945758,1030887.0,1011690029,16.0,1929.0,1.9,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3650,0,"Very large 1 bedroom with stunning views of central park and plenty of closet space. Separate kitchen, wood floors, great light, pre war details, very large living and bedroom which could fit a king size bed and plenty of room to add more furniture. Large foyer and walk in closets. Located in a part-time doorman building, elevator, live in super and laundry. Located in the hear of the upper west side. Steps from subway, Central park and all shops",Upper West Side,Manhattan,9B,9.0,B,0.5,0.5
466,7215520,#A,91474,1,1.0,900.0,2018-05-29 13:25:07,1721 LEXINGTON AVENUE,New York,10029,40.79312367,-73.94535444,1052070.0,1016350021,4.0,1910.0,2.0833,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2250,1,"extra large loft!
entire floor of town-house
private outdoor space

space large enough to converted
wood floors through out
tons of natural sun light
large kitchen
heat and hot water included
small pets ok

good credit
40 times the rent
guarantors ok
1/2 month broker fee",East Harlem,Manhattan,A,,,0.10000000149011612,0.10000000149011612
467,7144177,#D4,1294903,1,1.0,750.0,2018-05-03 17:25:59,21-55 27 STREET,Astoria,11105,40.77830622,-73.91206878,4018290.0,4008570012,4.0,1927.0,3.7167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,0,"hurry wont last this beautiful spacious 1 bedroom apartment in a rent stabilized building on a 4th fl walk up fl this sunny apartment features a spacious living room big bedroom with lots of closet space , dinning area with kitchen combine all granite tops 1 full bath fully tiled lots of windows heat and hot water included close to schools and all shops only 4 block to the r and m train ditmars blvd station close to shops and schools call to schedule a viewing at your convenience",Astoria,Queens,D4,4.0,D,0.4000000059604645,0.4000000059604645
468,7272568,#15,1868695,1,1.0,700.0,2018-06-14 12:00:53,84-11 LANDER STREET,Jamaica,11435,40.71330064,-73.81554353,4207882.0,4097160118,7.0,2013.0,5.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,1,"NO BROKER FEE new elevator building few blocks from queens blvd express e/f all transportation ***
rent stabilization central heat/ac , washer dryer in unit ,d/w , all granite counter top ***
italian porcelain full bath with jacuzzi , super on premises , parking garage available ***
video security system camera in unit, 24 hours surveillance in all public areas and lobby ***
no broker fee please contact 18 realty ***",Briarwood,Queens,15,,,0.6000000238418579,0.6000000238418579
469,7331164,#2B,1486261,1,1.0,499.0,2018-07-03 16:33:32,19-37 LINDEN STREET,Ridgewood,11385,40.70679855,-73.90619659,4080945.0,4033920045,3.0,1922.0,4.5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,0,"Cozy studio/1 Bedroom with tons of natural sunlight and combo living room/kitchen. Free heat and hot water.

Located on Fairview Ave and Linden Street in Ridgewood, Queens. On-site Laundromat.

Available to move in August 1, 2018.

Call, text or email Franco right away to schedule a private showing.",Ridgewood,Queens,2B,2.0,B,0.20000000298023224,0.20000000298023224
470,7398163,#607,1390795,2,2.0,1163.0,2018-07-24 15:59:47,97-45 QUEENS BOULEVARD,Rego Park,11374,40.729599,-73.85949707,4050460.0,4020910001,13.0,1961.0,0.3833,1,1,0,1,0,1,0,1,1,1,0,0,0,1,3050,1,parking available!,Rego Park,Queens,607,6.0,07,0.10000000149011612,0.10000000149011612
471,7417966,#1,681796,3,1.0,1200.0,2018-07-27 21:26:29,1461 76 STREET,Brooklyn,11228,40.61758698,-74.00409547,3160075.0,3062230053,2.0,1915.0,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2300,0,"Beautiful three bedroom apt location in Dyker Height . Modern kitchen cabinet,  stainless steel appliance, hardwood floor bedrooms & Living room,  tile floor full bathroom, storage room and private backyard.  An abundance of national lights. Closer to D train station,  convenient for shopping, restaurant , laundry mat,  banks, Library and great school. 
The landlord pays for Cooking  gas, hot water and heater. the tenant responsible for electricity Only. 
The apt perfects for family residences, but  not more than 5 People residences .  No pets allowed !",Bensonhurst,Brooklyn,1,1.0,,0.4000000059604645,0.4000000059604645
472,7143163,#2C,18341149,1,1.0,0.0,2018-05-03 15:07:06,11-05 30 ROAD,Astoria,11102,40.77119827,-73.93379974,4000000.0,4005060029,0.0,,11.95,1,1,0,1,0,1,1,0,1,0,0,0,0,0,2750,1,"Astoria's Best Waterfront Luxury Living. 
The Pillar provides tenants with:
Ferry to NYC & Roosevelt Island across the street, Priceless view of NYC, 2 separate rooftops, 24-hour doorman, Shuttle to subway, Gym, Elevator, Gorgeous waterfront building, Laundry, Parking lot, Balcony to every unit.
HIGHLIGHTS
 Doorman
 Elevator
 Pets Allowed
BUILDING AMENITIES
Bike Room
Garage Parking
Gym
Laundry in Building
Green Building
Package Room
Parking Available
Smoke-free
Virtual Doorman
LISTING AMENITIES
Central Air Conditioning
Dishwasher
Waterfront
Waterview
RENTAL
Guarantors Accepted
OUTDOOR SPACE
Balcony
Roof Deck",Astoria,Queens,2C,2.0,C,0.800000011920929,0.800000011920929
473,7223323,#20H,87022,1,1.0,600.0,2018-05-31 12:57:14,401 EAST 80 STREET,New York,10075,40.77320099,-73.95159912,1050360.0,1015600001,36.0,1980.0,8.0167,1,1,0,1,0,1,0,0,1,1,1,1,0,0,3375,1,"Gracie Mews On-site Leasing & Management Office

Luxury 24 hour concierge/doorman building. Year round rooftop swimming pool and state of the art health club with sun decks and lounge.**

LET THE SUN SHINE………BRILLIANT SUNLIGHT

Apartment features fully equipped kitchen with white raised panel cabinetry doors, stainless steel appliances and corian countertops. Brand new adjustable closet interiors. 

Queen size bedroom. Marble bath. Ample closet space.

NEW WINDOWS. NEW WOOD FLOORS.

Balcony with Eastern exposure. 

FIOS available.

Walking distance from Whole Foods and Fairway. 

3 blocks from 2nd Avenue subway with service to midtown and beyond.


Jack Resnick & Sons
Developer/Owner/Management

Equal Housing Opportunity Member REBNY 

Note: Photos are not actual apartment but are representative of the line. 

**additional fee applies",Upper East Side,Manhattan,20H,20.0,H,0.30000001192092896,0.30000001192092896
474,7351486,#A,638239,2,1.0,850.0,2018-07-10 15:42:28,6901 3 AVENUE,Brooklyn,11209,40.63552959,-74.02583328,3145672.0,3058720013,3.0,1920.0,1.7833,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2000,0,"A beautiful gut renovated Two bedroom apartment with close access to public transportation, Laundry mats, supermarkets, Restaurants and much more. 

The apartment has 
-Brand New Stainless Steel appliances
-Granite Countertops
-Dishwasher and microwave
-View of the Manhattan Skyline
-Tons of sunlight
-Corner Apartment
and more. 

If you have any questions or would like to schedule a viewing feel free to contact me.",Bay Ridge,Brooklyn,A,,,0.699999988079071,0.699999988079071
475,7363075,#B10,627847,2,1.0,700.0,2018-07-13 12:02:20,6602 10 AVENUE,Brooklyn,11219,40.62943596,-74.00910027,3142372.0,3057570054,3.0,1931.0,3.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,0,"fully renovated 2 bed located on 9th ave and 66th street
rent only $1,799
fully renovated. both bedrooms fit a queen sized bed
living room is spacious
ultra updated granite kitchen with new stainless steel appliances
modern bath
heat/water included. prime Dyker Heights
heat/water included with rent. call to view",Dyker Heights,Brooklyn,B10,,,0.20000000298023224,0.20000000298023224
476,7318270,#4S,642697,1,1.0,800.0,2018-06-29 00:40:33,1 74 STREET,Brooklyn,11209,40.63459358,-74.03615167,3147141.0,3059040001,6.0,1938.0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,0,"Very large, sunny, brand new 1 BR in a beautiful, very clean elevator building in Bay Ridge  on Shore Rd.
Large living room and bedroom, new eat -in kitchen with window, new bathroom, hardwood floors, new laundry room open 24/7.",Bay Ridge,Brooklyn,4S,4.0,S,0.4000000059604645,0.4000000059604645
477,7267357,#2L,303883,6,2.0,1500.0,2018-06-12 22:05:19,214 WALWORTH STREET,Brooklyn,11205,40.69215633,-73.9540556,3049005.0,3017630049,2.0,1901.0,3.2333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5499,1,"Great location – short walk to Pratt, 20 min walk to Fort Greene park, steps to HomeDepot, plenty of bars and restaurants on Myrtle Ave and Nostrand ave. 2 blocks to G train. No broker fee! Just first and security to move in. Call or text now! It won't last long.

RENT DIRECTLY! 

No reasonable Offer refused 

HUGE 6 BEDROOM 2 FULL BATH APARTMENT 

WONT LAST

<> Washer Dryer IN UNIT <>
<> Windows/Closets in each Bedroom <>
<> Stainless Steel appliances <>
<> Wood floors <>
<> Oversized windows <>
<> Tons of natural light<>
<> Huge Kitchen<> 
<> Great location <>
<> Near the G at Classon Ave <>
<> Near Pratt <>

call or text joel

I will find the perfect apt for you for no fee! *",Bedford-Stuyvesant,Brooklyn,2L,2.0,L,0.10000000149011612,0.10000000149011612
478,7251427,#4G,58960,1,1.0,744.0,2018-06-07 19:00:58,170 AMSTERDAM AVENUE,New York,10023,40.77619934,-73.98269653,1030346.0,1011580012,20.0,2014.0,2.8333,1,1,0,0,0,1,0,1,0,1,1,0,1,1,4740,1,"NO BROKER FEES. Instantly iconic and thoughtfully designed is 170 Amsterdam Apartments, a 20-story, luxury building on the Upper West Side. The building's unique exoskeletal design, like branches of a grand tree, cradle the open and airy interior space. Floor-to-ceiling windows with cityscape views, wood flooring, granite counters and stainless steel appliances are among the fine features. Amenities include 24/7 concierge, a rooftop terrace, a lobby lounge overlooking a private garden, fitness area, yoga room and a children's playroom. Steps from transportation, retail shops and restaurants. Close to Lincoln Center, Carnegie Hall, Metropolitan Museum of Art.",Upper West Side,Manhattan,4G,4.0,G,0.5,0.5
479,7423903,#2C,390391,2,1.0,732.0,2018-07-30 23:17:12,999 WILLOUGHBY AVENUE,Brooklyn,11221,40.69895627,-73.92925333,3072494.0,3031840056,5.0,2010.0,1.85,0,1,0,1,0,1,0,0,1,1,0,0,1,0,2800,0,"Large Brand New 2 Bd/1 Ba Loft Rental @999 Willoughby in Bushwick
Brand new Stylish Two Bedroom Loft for Rent in totally new elevator building in Bushwick- one of the hottest and upcoming neighborhoods in Brooklyn. 
Includes; Beautiful cherry wood kitchen w/corinthian counter, stainless steel dishwasher, microwave and refrigerator.
Open space layout with hardwood floors and marble tiled bathrooms with rain-head showers and great view of NYC skyline!
AMENITIES:
FREE 24 hr access gym
Rooftop access
Laundry Room
Outdoor Garden for fresh air
Apartments are built in a loft-like style, where kitchens open up to large & roomy living rooms. The windows are huge and allow for plenty of light to enter the apartment. Kitchens are modern with the very best in microwave, dishwasher & fridge appliances. Hardwood floors throughout & marble bathrooms w/large rainfall shower heads for your shower pleasure.
Available: September 1, 2018",Bushwick,Brooklyn,2C,2.0,C,0.699999988079071,0.699999988079071
480,7205068,#A21,1392970,2,1.0,1100.0,2018-05-24 11:58:11,68-64 YELLOWSTONE BLVD,Forest Hills,11375,40.72469169,-73.8476322,4051286.0,4021390026,6.0,1941.0,4.3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2400,0,"Beautiful large 2 bedroom in doorman building  gut renovated.Large living room,large master bedroom,smaller 2nd bedroom. Brand new kitchen with stainless steel appliances,granite countertops,new cabinets.New bathroom too.Hardwood floors,bright and spacious with high ceilings. Includes heat.hotwater.GREAT PRICE !!
Indoor parking for $275 a month.",Forest Hills,Queens,A21,,,0.699999988079071,0.699999988079071
481,7321630,#304,1226470,3,2.0,1260.0,2018-06-30 05:23:32,2727 HENRY HUDSON PKWY W,Bronx,10463,40.88231795,-73.91682412,2127871.0,2057470628,7.0,2015.0,10.1667,0,1,0,1,0,1,1,1,0,1,1,0,1,1,3950,1,"Now Available! Be the first to see this spacious 3 bedroom 2 bath residence in a 2 1/2 year old luxury building in Riverdale, NY. 

The Master Suite is large enough for a king sized bed, triple dresser and more. Large marble bathroom and a large walk in closet complete the master suite. There is also a Full Size Washer & Dryer in the apartment. 

The ultimate luxurious lifestyle awaits you at Riverdale Parc, the premier new rental community in Riverdale. Enjoy the chic lifestyle of Riverdale Parc, an exquisite new community of 54 residences. Gourmet kitchens w/ quartz countertops, stainless steel appliances. For your ultimate comfort, heating & A/C are at your control with thermostat in each room. 

Great building amenities: front desk/lobby concierge services, a business center, landscaped rooftop veranda, secure parking, & fitness room w/ adjacent Kids play area. Minutes to Manhattan by bus & train. Hudson Link bus service, just steps from the lobby to the Metro-North Railroad Hudson Line. The MTA buses - just a few steps from the lobby, also provide service to both Midtown & Lower Manhattan. 

Riverdale Parc is a NO SMOKING Building. Small pets allowed with additional fee.",Riverdale,Bronx,304,3.0,04,0.4000000059604645,0.4000000059604645
482,7187392,#C2,541681,0,1.0,500.0,2018-05-17 16:11:06,532 FLATBUSH AVENUE,Brooklyn,11225,40.66109642,-73.96141905,3114572.0,3050240066,4.0,1931.0,2.4833,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1500,0,"This beautiful studio apartment is located on the 3rd floor of a quiet walk up on Flatbush ave and lincoln Rd. With hardwood floors, lots of natural light, 2 closets, 2 entrances, a faux fireplace, and high ceilings, this studio is a must see. This apartment also features a separate kitchen and bathroom. Just down the street from Prospect park, The Brooklyn Botanical garden, laundromats, supermarkets, and some cool bars, restaurants and cafe's. Come live in Brooklyn's most up and coming hidden gem of a neighborhood while its still affordable. Pets upon approval.
Call/Text/Email for appointment.
===Ref:307115=== (rev 0)",Prospect Lefferts Gardens,Brooklyn,C2,2.0,C,0.4000000059604645,0.4000000059604645
483,7342786,#4D,18105424,2,2.0,1034.0,2018-07-07 18:18:32,460 WEST 236 STREET,Bronx,10463,40.88560104,-73.90679932,2083829.0,2057647501,0.0,,2.3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3400,0,"2 bedroom, 2 bathroom condo rental with indoor parking and two private balconies available for rent starting August 20th. Spacious layout with East/West exposures and great lighting. Open concept kitchen with breakfast bar, stainless steel appliances, lots of cabinet space with soft-close drawers. Andres Escobar design featuring stone quartz countertops, mahogany wood cabinets, glass ceramic tile splashes, custom rain showers and radiant heat limestone floors. Washer and dryer included in the unit. Concrete construction, sound insulation, double-pane windows, and individual heating and cooling units are among the standard features at Latitude.",Riverdale,Bronx,4D,4.0,D,0.5,0.5
484,7399921,#25A,41170,1,1.0,662.0,2018-07-25 03:02:44,776 SIXTH AVENUE,New York,10001,40.74480057,-73.99089813,1015632.0,1008280001,39.0,2000.0,1.3667,1,1,0,1,0,1,1,0,0,1,1,0,0,0,4114,1,"This unique one bedroom apartment home is available for a June 29 move-in. An exciting Manhattan neighborhood surrounds The Capitol at Chelsea, where eclectic shopping, dining and entertainment are all in close proximity. This beautiful full-service building provides residents with unmatched services and amenities, including concierge services and a 24 hour fitness center. This apartment home features hardwood floors throughout, stainless steal appliances and marble bath. Views include the northern skyline and the Empire State Building.",Flatiron,Manhattan,25A,25.0,A,0.699999988079071,0.699999988079071
485,7269715,#18M,47662,1,1.0,629.0,2018-06-13 15:04:33,240 EAST 27 STREET,New York,10016,40.74020004,-73.979599,1019855.0,1009070025,26.0,1977.0,4.85,1,1,0,1,0,1,1,0,1,0,1,0,0,0,3585,1,"NO BROKER FEES. The newly renovated Parc East apartment community is located between Gramercy Park and Murray Hill in Manhattan. Walking distance to the Empire State Building, Madison Square Garden, 3rd Avenue's fantastic shops and lively restaurants. Parc East is close to FDR Drive and the Midtown Tunnel. Inside, spacious light -filled renovated interiors offer custom features, sophisticated finishes and stunning views of New York City or the Hudson River.",Midtown East,Manhattan,18M,18.0,M,0.5,0.5
486,7191721,#6F,1057,3,2.0,1300.0,2018-05-18 17:58:05,2 GOLD STREET,New York,10038,40.70740973,-74.00693237,1087146.0,1000690018,51.0,2003.0,2.6333,1,1,0,1,0,1,1,0,1,1,1,1,1,1,6395,1,"THIS APARTMENT IS NOT AVAILABLE THROUGH THE LEASING DEPARTMENT!!!

CONTACT GABOR IF YOU HAVE ANY QUESTION!

HUGE PRIVATE TERRACE...amazing large 3 bedroom/2 bath apartment

SUNNY.... 1500sq PRIVATE WRAP AROUND TERRACE!!!! Grill allowed (electric) VERY RARE!! 

This is a large 2bed/2bath corner apartment, very easy to set for 3bedroom, full wall allowed. Both bedroom is king sized, a lots of closet place, floor to ceiling windows, hard wood floor, rent cover the water, heat and gas... Building includes 24 hour doorman, package service, fitness center, indoor lap pool, resident lounge, game room, kids play room, conference room, 3roof deck, laundry facilities, dry cleaning service... Restaurants, stores, cafes steps away...
NEW TRENDY DOWNTOWN! 
Major subway lines around the corner...
Please contact Gabor ( 917.340.4552) for PRIVATE SHOWING",Financial District,Manhattan,6F,6.0,F,0.10000000149011612,0.10000000149011612
487,7323520,#6B,380554,2,1.0,0.0,2018-07-01 16:08:22,845 GRAND STREET,Brooklyn,11211,40.7124089,-73.93983678,3425540.0,3029220047,6.0,2015.0,0.7333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950,1,"*No FeE&-&
In the unit you can find:
2 Large bedrooms
Spacious living room
Private balcony
Fully equipped kitchen-s.s appliances
Hardwood floors
Great closet space
AC units in each room
Fully tiled bath with soak in tub
High ceilings
Great natural light
Oversized windows
Virtual doorman
Bluetooth surround system 

Amenities:
- Gym
- Game room and Lounge
- Furnished rooftop
- Huge courtyard
- Laundry room
-Bike room
-Garage
- Package room, Parking and more…/

Few steps from Grand St train station - L train
Serounded with bars, restaurants and the best of Williamsburg.
For more information call/text anytime for same day viewing",Williamsburg,Brooklyn,6B,6.0,B,0.699999988079071,0.699999988079071
488,7280605,#8F,103366,0,1.0,600.0,2018-06-16 18:54:19,400 CENTRAL PARK WEST,New York,10025,40.79399872,-73.96389771,1055288.0,1018337504,19.0,1961.0,2.6667,0,1,0,0,0,1,1,0,0,0,1,0,1,0,2500,0,"NEW! BRIGHT SPACIOUS ALCOVE STUDIO! Stainless, granite & wood kitchen, new bath, walk-in closet, dressing area and sleep alcove. Big thermal windows frame north open city and side park views! Fully staffed CPW condo with 24-hour Concierge, Resident Manager, full time staff, fitness center, modern laundry, and high speed cable. The fully-accessible, beautiful lobby gleams with black granite, stainless steel and cherry wood. The garden setting is an unequaled urban oasis. The LOCATION offers a nexus of transportation, retail and recreational destinations and cultural opportunities. Subways and buses are around the corner, uber and taxis are readily available, and East or West side highway access is easy. Shop till you drop at the Columbus Square retail complex with Whole Foods, TJ Maxx, HomeGoods, Sephora and more. The Farmer's Market comes every Friday; Central Park is your playground; Museum Mile beckons across the park! Sorry, no pets and no smoking.",Upper West Side,Manhattan,8F,8.0,F,0.4000000059604645,0.4000000059604645
489,7213090,#2,1003399,5,2.0,1250.0,2018-05-28 13:07:56,1302 TELLER AVENUE,Bronx,10456,40.83447821,-73.9100395,2007082.0,2027820068,2.0,1899.0,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,1,"be the first to live in this just renovated huge 5 bedroom apartment

5 bedrooms, 2 bathrooms, 1,250 sq. ft.

new hardwood floors, new kitchen with stainless steel appliances.

extravagant over 12 foot high ceilings

many windows with amazing sunlight, private home, not apartment building!

close to webster ave shopping, grand concourse and b/d trains!

call tomer @ to view today!",Concourse,Bronx,2,2.0,,0.30000001192092896,0.30000001192092896
490,7161547,#5E,80080,2,1.0,600.0,2018-05-09 13:14:51,446 EAST 77 STREET,New York,10075,40.76998291,-73.95171301,1045961.0,1014710026,5.0,1920.0,6.7667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3100,1,"BIG bedrooms. Full living room and eat in kitchen. Amazing top floor apartment - it's a walk up but not steep - views are unobstructed and AMAZING. Sweet location right by the Lycee Francais and some of the city's greatest specialty shops. 10 minute walk to the 6 directly up 77 st. Several grocery stores within 2 blocks, fantastic restaurant options abound. 

Take advantage of the reduced price and enjoy the view!",Upper East Side,Manhattan,5E,5.0,E,0.5,0.5
491,7395499,#11B,142819,1,1.0,700.0,2018-07-23 20:56:19,388 BRIDGE STREET,Brooklyn,11201,40.691600799999996,-73.98560333,3397720.0,3001527501,53.0,2013.0,0.8667,1,1,0,1,0,1,1,1,1,1,0,0,0,0,3290,1,"ONE BEDROOM APT WITH SOUTH/WEST EXP. BEST LAYOUT!
Take over our lease with 11.5 months remaining and opportunity to renew! We love the building and are moving to a 2BR in same building.
LISTED RENT IS ACTUAL RENT WITH NO BROKER OR MOVE IN FEES.
Move In August 15th with some flexibility.
388 Bridge offers panoramic vistas of nearly all of New York City's landmarks. Providing the highest level of amenities, 388 Bridge offers a grand fully-attended lobby and a rooftop viewing terrace. Common spaces include a Lounge /Party Room, Gym, Media Room, and 5th Floor Outdoor Terrace with BBQ grilling deck and separate children's playground. Positioned in the heart of downtown Brooklyn, the area is a nexus of culture, commerce and recreation. Adjacent neighborhoods like Brooklyn Heights, Boerum Hill, Cobble Hill, Fort Greene and Dumbo await exploration. Easy access to A, C, B, Q, R, F, G, 2, 3, & 4, 5 trains. Open, light-filled residences feature walls of windows, grey-wash white oak flooring, and custom highlights throughout. Apartments include generous closet space with custom built-ins to maximize storage needs. Kitchens are beautifully integrated into living spaces with stainless steel appliance packages and in-unit Bosch washers and dryers. Bathrooms are modern yet warm with vertical tile work and deep soaking tubs. PLEASE EMAIL FOR APPOINTMENT..
",Downtown Brooklyn,Brooklyn,11B,11.0,B,0.5,0.5
492,7240615,#16B,83011,1,1.0,975.0,2018-06-05 14:04:31,185 EAST 85 STREET,New York,10028,40.77866848,-73.95473249,1047938.0,1015140039,36.0,1967.0,1.1167,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4300,1,"**This Unit Has been rented,Please Contact us for future Vcancy for 7/15-8/1 Move in**",Upper East Side,Manhattan,16B,16.0,B,0.20000000298023224,0.20000000298023224
